commune;code_insee;departement;geo_point_2d
BEAUREPAIRE;38034;ISERE;45.3365279901,5.04348562581
BEAUVOIR-DE-MARC;38035;ISERE;45.5199988215,5.07965100181
BEAUVOIR-EN-ROYANS;38036;ISERE;45.1173419609,5.35007651511
BELLEGARDE-POUSSIEU;38037;ISERE;45.3784722869,4.95134769668
BELMONT;38038;ISERE;45.4741428026,5.36378238823
BERNIN;38039;ISERE;45.2653406999,5.86419475853
BESSE;38040;ISERE;45.1044444895,6.20876758912
BESSINS;38041;ISERE;45.2046121407,5.2638406103
BEVENAIS;38042;ISERE;45.3935194103,5.39259917103
BILIEU;38043;ISERE;45.4461611441,5.55137429348
BIOL;38044;ISERE;45.4963748824,5.36908721787
BIVIERS;38045;ISERE;45.2431208379,5.79850862941
BIZONNES;38046;ISERE;45.4468823262,5.37901659647
BLANDIN;38047;ISERE;45.4796488543,5.44663594679
BONNEFAMILLE;38048;ISERE;45.6005617207,5.11452103575
BOSSIEU;38049;ISERE;45.4177469183,5.14812089926
LE BOUCHAGE;38050;ISERE;45.6694922312,5.52270028125
BOUGE-CHAMBALUD;38051;ISERE;45.3199496154,4.89224793347
LE BOURG-D'OISANS;38052;ISERE;45.0344190241,6.03272664873
BOURGOIN-JALLIEU;38053;ISERE;45.6022027954,5.27393762111
BOUVESSE-QUIRIEU;38054;ISERE;45.7838215113,5.41483452753
BRANGUES;38055;ISERE;45.6960928828,5.53688016446
BRESSIEUX;38056;ISERE;45.3220838,5.2775300501
BRESSON;38057;ISERE;45.1342682884,5.7510667411
BREZINS;38058;ISERE;45.3455407295,5.30808563402
BRIE-ET-ANGONNES;38059;ISERE;45.1234335157,5.77865185697
BRION;38060;ISERE;45.2923920094,5.33971268378
LA BUISSE;38061;ISERE;45.331138203,5.62356410613
LA BUISSIERE;38062;ISERE;45.4086712829,5.98572771448
BURCIN;38063;ISERE;45.4333439641,5.44768050206
CESSIEU;38064;ISERE;45.5689096926,5.3761675679
CHABONS;38065;ISERE;45.4485453876,5.42585886408
CHALON;38066;ISERE;45.4519499171,4.9379744903
CHAMAGNIEU;38067;ISERE;45.6881616804,5.16661541737
CHAMPAGNIER;38068;ISERE;45.11071592,5.72119318061
CHAMPIER;38069;ISERE;45.4576152351,5.29213304466
LE CHAMP-PRES-FROGES;38070;ISERE;45.2814832308,5.93863147318
CHAMP-SUR-DRAC;38071;ISERE;45.0692413973,5.72756303185
CHANAS;38072;ISERE;45.3178362934,4.83092383064
CHANTELOUVE;38073;ISERE;44.9859421745,5.97635547463
CHANTESSE;38074;ISERE;45.2459657752,5.44704031612
CHAPAREILLAN;38075;ISERE;45.461591172,5.95800759236
LA CHAPELLE-DE-LA-TOUR;38076;ISERE;45.5893265412,5.47141719996
LA CHAPELLE-DE-SURIEU;38077;ISERE;45.3944898603,4.9163173069
LA CHAPELLE-DU-BARD;38078;ISERE;45.4025988849,6.13800529096
CHARANCIEU;38080;ISERE;45.5205135437,5.57906529008
CHARANTONNAY;38081;ISERE;45.5380647102,5.11609065065
CHARAVINES;38082;ISERE;45.4275810655,5.51841184282
CHARETTE;38083;ISERE;45.8050684223,5.36209656875
CHARNECLES;38084;ISERE;45.3423976098,5.52675118378
CHARVIEU-CHAVAGNEUX;38085;ISERE;45.7398511068,5.15111694568
CHASSELAY;38086;ISERE;45.2605536513,5.34184461228
CHASSE-SUR-RHONE;38087;ISERE;45.5797669773,4.81420294395
CHASSIGNIEU;38089;ISERE;45.501095883,5.51287218858
CHATEAU-BERNARD;38090;ISERE;44.9815645437,5.56326109526
CHATEAUVILAIN;38091;ISERE;45.5138631652,5.33027661744
CHATELUS;38092;ISERE;45.0542328632,5.38957416574
CHATENAY;38093;ISERE;45.3294698557,5.22927458639
CHATONNAY;38094;ISERE;45.4770417686,5.22225829688
CHATTE;38095;ISERE;45.139921767,5.2802381895
CHAVANOZ;38097;ISERE;45.7688834941,5.17259586722
CHELIEU;38098;ISERE;45.5077827268,5.48032836102
CHEVRIERES;38099;ISERE;45.1924932061,5.29333995855
LE CHEYLAS;38100;ISERE;45.3806432733,5.99862071859
CHEYSSIEU;38101;ISERE;45.4259695237,4.8429128403
CHEZENEUVE;38102;ISERE;45.5611018876,5.21723441393
CHICHILIANNE;38103;ISERE;44.8077793514,5.53905603141
CHIMILIN;38104;ISERE;45.5731073891,5.5894858919
CHIRENS;38105;ISERE;45.4166318565,5.556774983
CHOLONGE;38106;ISERE;45.00953005,5.80042911012
CHONAS-L'AMBALLAN;38107;ISERE;45.464474261,4.80291707656
CHORANCHE;38108;ISERE;45.071206623,5.39354497889
CHOZEAU;38109;ISERE;45.6995373751,5.20945121769
CHUZELLES;38110;ISERE;45.5754949001,4.87825997327
CLAIX;38111;ISERE;45.1224170897,5.65707336922
CLAVANS-EN-HAUT-OISANS;38112;ISERE;45.1175117933,6.16207850111
CLELLES;38113;ISERE;44.8246711556,5.62901849156
CLONAS-SUR-VAREZE;38114;ISERE;45.4145802588,4.79236442681
SAINT-MARTIN-DE-LA-CLUZE;38115;ISERE;44.9895989377,5.66101914988
COGNET;38116;ISERE;44.8812149544,5.77569848329
COGNIN-LES-GORGES;38117;ISERE;45.1707745385,5.41758874544
COLOMBE;38118;ISERE;45.3941269048,5.4492922949
LA COMBE-DE-LANCEY;38120;ISERE;45.1978039012,5.91875544895
COMMELLE;38121;ISERE;45.4350654984,5.23161920864
CORBELIN;38124;ISERE;45.6024192088,5.55271499318
CORDEAC;38125;ISERE;44.813561824,5.84430938337
CORENC;38126;ISERE;45.2267664587,5.75814470454
CORNILLON-EN-TRIEVES;38127;ISERE;44.8352198682,5.70360682162
CORPS;38128;ISERE;44.8199101322,5.94147206383
CORRENCON-EN-VERCORS;38129;ISERE;45.0115359906,5.51775245188
LA COTE-SAINT-ANDRE;38130;ISERE;45.3834360946,5.26068376928
LES COTES-D'AREY;38131;ISERE;45.4567699874,4.87918171813
LES COTES-DE-CORPS;38132;ISERE;44.8410265089,5.93082364878
COUBLEVIE;38133;ISERE;45.3567707495,5.61793464006
COUR-ET-BUIS;38134;ISERE;45.4403886535,5.01870532467
COURTENAY;38135;ISERE;45.7362411824,5.3922316771
CRACHIER;38136;ISERE;45.546295569,5.22002027978
CRAS;38137;ISERE;45.272146184,5.43899099093
CREMIEU;38138;ISERE;45.7316395606,5.25746884592
CREYS-MEPIEU;38139;ISERE;45.7442083563,5.46517571315
CROLLES;38140;ISERE;45.2820293287,5.88883985593
CULIN;38141;ISERE;45.5238182422,5.24556322676
DIEMOZ;38144;ISERE;45.5886339429,5.08869481653
DIONAY;38145;ISERE;45.2033927818,5.20755728171
DIZIMIEU;38146;ISERE;45.7132191545,5.28778124525
DOISSIN;38147;ISERE;45.5015004907,5.42840010455
DOLOMIEU;38148;ISERE;45.6153086109,5.48684166259
DOMARIN;38149;ISERE;45.581670022,5.24542934804
DOMENE;38150;ISERE;45.2040386681,5.83829604568
ECHIROLLES;38151;ISERE;45.1471647181,5.71535600177
ECLOSE;38152;ISERE;45.4917400376,5.30263669678
ENGINS;38153;ISERE;45.1930404027,5.60939772759
ENTRAIGUES;38154;ISERE;44.8898827456,5.96388383994
ENTRE-DEUX-GUIERS;38155;ISERE;45.4156254861,5.75636251084
LES EPARRES;38156;ISERE;45.5380944764,5.29246902351
ESTRABLIN;38157;ISERE;45.5136075933,4.95889651862
EYBENS;38158;ISERE;45.1518093288,5.74847494189
EYDOCHE;38159;ISERE;45.4427304269,5.33251979279
EYZIN-PINET;38160;ISERE;45.4781067325,4.99820728602
FARAMANS;38161;ISERE;45.3879958398,5.15388883556
FAVERGES-DE-LA-TOUR;38162;ISERE;45.5942581619,5.51385290349
LA FERRIERE;38163;ISERE;45.2788909914,6.08520247302
FITILIEU;38165;ISERE;45.5520264601,5.56485958613
LA FLACHERE;38166;ISERE;45.3994779329,5.96151992776
FLACHERES;38167;ISERE;45.4696097996,5.31533464507
FONTAINE;38169;ISERE;45.1930502486,5.67763066542
FONTANIL-CORNILLON;38170;ISERE;45.2540718462,5.66423363739
LA FORTERESSE;38171;ISERE;45.2944764587,5.40801022079
FOUR;38172;ISERE;45.5768084385,5.19447045153
LE FRENEY-D'OISANS;38173;ISERE;45.0782566577,6.12240202229
LA FRETTE;38174;ISERE;45.387791522,5.36332803893
FROGES;38175;ISERE;45.2651956551,5.92632272539
FRONTONAS;38176;ISERE;45.6511615964,5.18582056366
LA GARDE;38177;ISERE;45.0680531923,6.05570708995
GIERES;38179;ISERE;45.1823272189,5.79171566019
GILLONNAY;38180;ISERE;45.3855913986,5.29779946515
GONCELIN;38181;ISERE;45.3363840613,5.98797386744
LE GRAND-LEMPS;38182;ISERE;45.3962642718,5.4186427969
GRANIEU;38183;ISERE;45.6003801471,5.58926385249
GRENAY;38184;ISERE;45.6618405786,5.07693625818
GRENOBLE;38185;ISERE;45.1821215167,5.72133051752
GRESSE-EN-VERCORS;38186;ISERE;44.8864255639,5.525804416
LE GUA;38187;ISERE;45.0133395562,5.6155445833
HERBEYS;38188;ISERE;45.1435049357,5.79740586224
HEYRIEUX;38189;ISERE;45.6280667803,5.05921319142
HIERES-SUR-AMBY;38190;ISERE;45.7996652612,5.29431190301
HUEZ;38191;ISERE;45.0969425761,6.08474810987
HURTIERES;38192;ISERE;45.2869643084,5.96787163787
L'ISLE-D'ABEAU;38193;ISERE;45.6181733164,5.22290423925
IZEAUX;38194;ISERE;45.3435240269,5.4297566361
IZERON;38195;ISERE;45.141987566,5.39486640938
JANNEYRIAS;38197;ISERE;45.7512046013,5.11448312594
JARCIEU;38198;ISERE;45.3353751556,4.94914192553
JARDIN;38199;ISERE;45.492806451,4.91094457963
JARRIE;38200;ISERE;45.1111027437,5.74674097991
LAFFREY;38203;ISERE;45.0299394484,5.7822153115
LALLEY;38204;ISERE;44.74656983,5.68463742085
LANS-EN-VERCORS;38205;ISERE;45.1209452513,5.5907415298
LAVAL;38206;ISERE;45.2359002175,5.98150477487
LAVALDENS;38207;ISERE;44.9921098746,5.90329398345
LAVARS;38208;ISERE;44.8532022659,5.6791569867
LENTIOL;38209;ISERE;45.2966624696,5.10443556596
LEYRIEU;38210;ISERE;45.7563040682,5.25503498481
LIEUDIEU;38211;ISERE;45.4577150175,5.17899618537
LIVET-ET-GAVET;38212;ISERE;45.0905954329,5.91904092614
LONGECHENAL;38213;ISERE;45.4228948785,5.3603298976
LUMBIN;38214;ISERE;45.3040708213,5.91320283012
LUZINAY;38215;ISERE;45.5897867329,4.95688934298
MALLEVAL-EN-VERCORS;38216;ISERE;45.1534944618,5.44421168332
MARCIEU;38217;ISERE;44.9175217316,5.69553334662
MARCILLOLES;38218;ISERE;45.3465047773,5.17565086259
MARCOLLIN;38219;ISERE;45.3104247313,5.08838951033
MARNANS;38221;ISERE;45.2892320026,5.24958974003
MASSIEU;38222;ISERE;45.4374299246,5.59982037311
MAUBEC;38223;ISERE;45.5660929436,5.25805770086
MAYRES-SAVEL;38224;ISERE;44.8864456242,5.71096631054
MEAUDRE;38225;ISERE;45.1321769623,5.52869303726
MENS;38226;ISERE;44.8147716057,5.75218343717
MERLAS;38228;ISERE;45.4393958201,5.65883758315
MEYLAN;38229;ISERE;45.2123567232,5.78354910277
MEYRIE;38230;ISERE;45.5602461635,5.2848381306
MEYRIEU-LES-ETANGS;38231;ISERE;45.5155327339,5.19856670609
MEYSSIES;38232;ISERE;45.4623251025,5.06118662132
MIRIBEL-LANCHATRE;38235;ISERE;44.973161587,5.61005061532
MIRIBEL-LES-ECHELLES;38236;ISERE;45.4371806956,5.70815670688
MIZOEN;38237;ISERE;45.0437665644,6.1821306394
MOIDIEU-DETOURBE;38238;ISERE;45.5125997972,5.02180537959
MOIRANS;38239;ISERE;45.3189486892,5.56212081976
MOISSIEU-SUR-DOLON;38240;ISERE;45.3908938983,4.98729399155
MONESTIER-D'AMBEL;38241;ISERE;44.7690427693,5.92456495865
MONESTIER-DE-CLERMONT;38242;ISERE;44.9212938968,5.63637364417
LE MONESTIER-DU-PERCY;38243;ISERE;44.7844141969,5.64878046907
MONSTEROUX-MILIEU;38244;ISERE;45.4346067842,4.946596799
MONTAGNE;38245;ISERE;45.1427039465,5.20042343042
MONTAGNIEU;38246;ISERE;45.5264598257,5.45129139723
MONTALIEU-VERCIEU;38247;ISERE;45.8117809573,5.40305590073
MONTAUD;38248;ISERE;45.2598175642,5.5618750133
MONTBONNOT-SAINT-MARTIN;38249;ISERE;45.2214678068,5.81601552801
MONTCARRA;38250;ISERE;45.6090751689,5.39984266254
MONTCHABOUD;38252;ISERE;45.0928956374,5.76098049287
MONT-DE-LANS;38253;ISERE;45.0159885994,6.13818619624
MONTEYNARD;38254;ISERE;44.9804441631,5.70223795368
MONTFALCON;38255;ISERE;45.2603695756,5.17123092674
MONTFERRAT;38256;ISERE;45.4745293334,5.57778075316
MONTREVEL;38257;ISERE;45.4771327346,5.40739444993
MONT-SAINT-MARTIN;38258;ISERE;45.2791662403,5.68372205186
MONTSEVEROUX;38259;ISERE;45.4298742303,4.97438632901
MORAS;38260;ISERE;45.6869533334,5.26058834706
MORESTEL;38261;ISERE;45.6800024667,5.47063929574
MORETEL-DE-MAILLES;38262;ISERE;45.3683971256,6.00900895074
MORETTE;38263;ISERE;45.2849341045,5.45116993516
LA MORTE;38264;ISERE;45.0261280024,5.8619002551
LA MOTTE-D'AVEILLANS;38265;ISERE;44.9538042858,5.74061628368
LA MOTTE-SAINT-MARTIN;38266;ISERE;44.9463782517,5.71905629
MOTTIER;38267;ISERE;45.4232022991,5.30860721755
LE MOUTARET;38268;ISERE;45.429092051,6.08168721021
LA MURE;38269;ISERE;44.9099172773,5.78817442937
LA MURETTE;38270;ISERE;45.3817551694,5.54168814307
MURIANETTE;38271;ISERE;45.1884497097,5.82573215499
MURINAIS;38272;ISERE;45.2105311405,5.31922284315
"NANTES-EN-RATIER";38273;ISERE;44.9282499518,5.82804955801
"NANTOIN";38274;ISERE;45.4385673443,5.26623101453
SERRE-NERPOL;38275;ISERE;45.2573268964,5.37164810608
NIVOLAS-VERMELLE;38276;ISERE;45.5617249552,5.30687058323
NOTRE-DAME-DE-COMMIERS;38277;ISERE;45.009447432,5.70400358606
NOTRE-DAME-DE-L'OSIER;38278;ISERE;45.2381695946,5.41516438736
NOTRE-DAME-DE-MESAGE;38279;ISERE;45.0706423659,5.75220646667
NOTRE-DAME-DE-VAULX;38280;ISERE;44.9909492934,5.7414042236
NOYAREY;38281;ISERE;45.2413524185,5.61932305431
OPTEVOZ;38282;ISERE;45.7524418147,5.34043707575
ORIS-EN-RATTIER;38283;ISERE;44.933416965,5.88526419405
ORNACIEUX;38284;ISERE;45.4048662888,5.21296646579
ORNON;38285;ISERE;45.0400989796,5.9653991775
OULLES;38286;ISERE;45.0738320664,5.96330569901
OYEU;38287;ISERE;45.4274505456,5.48004933768
OYTIER-SAINT-OBLAS;38288;ISERE;45.5646344835,5.03134323358
OZ;38289;ISERE;45.1279422675,6.07379501436
PACT;38290;ISERE;45.3540175741,4.98747435997
PAJAY;38291;ISERE;45.3585074391,5.12972839303
PALADRU;38292;ISERE;45.4823189588,5.55281402751
PANISSAGE;38293;ISERE;45.4946543767,5.45913903616
PANOSSAS;38294;ISERE;45.6757588794,5.1929687888
PARMILIEU;38295;ISERE;45.8448442617,5.35457902828
LE PASSAGE;38296;ISERE;45.5254700733,5.51478241706
PASSINS;38297;ISERE;45.6918000182,5.42912409085
LE PEAGE-DE-ROUSSILLON;38298;ISERE;45.3691585738,4.78421704937
PELLAFOL;38299;ISERE;44.7819380023,5.88025716303
PENOL;38300;ISERE;45.3732511215,5.18172674953
PERCY;38301;ISERE;44.7891162119,5.62604125349
LE PERIER;38302;ISERE;44.9390832517,5.98306798155
LA PIERRE;38303;ISERE;45.2948585917,5.94144345331
PIERRE-CHATEL;38304;ISERE;44.9565648579,5.77432306035
LE PIN;38305;ISERE;45.4600883499,5.50714951081
PINSOT;38306;ISERE;45.3416677243,6.12577339395
PISIEU;38307;ISERE;45.3869511038,5.0738316923
PLAN;38308;ISERE;45.3171353918,5.39238954816
POISAT;38309;ISERE;45.1541844702,5.77015327234
POLIENAS;38310;ISERE;45.2499943618,5.4800749963
POMMIER-DE-BEAUREPAIRE;38311;ISERE;45.3927239084,5.1081971977
POMMIERS-LA-PLACETTE;38312;ISERE;45.3198621194,5.6786107199
PONSONNAS;38313;ISERE;44.8891344285,5.79776361706
PONTCHARRA;38314;ISERE;45.4199322754,6.02051894838
LE PONT-DE-BEAUVOISIN;38315;ISERE;45.5318785509,5.66166638514
PONT-DE-CHERUY;38316;ISERE;45.7516810527,5.17314203619
LE PONT-DE-CLAIX;38317;ISERE;45.1259127487,5.70193593188
PONT-EVEQUE;38318;ISERE;45.5342814016,4.92402983198
PONT-EN-ROYANS;38319;ISERE;45.0609236607,5.34591472176
PORCIEU-AMBLAGNIEU;38320;ISERE;45.8376455099,5.3925679772
PREBOIS;38321;ISERE;44.7780001917,5.71068390088
PRESLES;38322;ISERE;45.0933071522,5.40540834704
PRESSINS;38323;ISERE;45.5266905652,5.63237187242
PRIMARETTE;38324;ISERE;45.4076896858,5.03351016146
PROVEYSIEUX;38325;ISERE;45.2874156428,5.71502203927
PRUNIERES;38326;ISERE;44.8984790286,5.75662171369
QUAIX-EN-CHARTREUSE;38328;ISERE;45.2568837675,5.73045716055
QUET-EN-BEAUMONT;38329;ISERE;44.8366691536,5.87794751381
QUINCIEU;38330;ISERE;45.2780969864,5.38636938666
