groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;code_departement;geom;temperature_C;relative_humidity;wind_speed_ms
pasto_fire;2012;3;3;43112;Langeac;0,300;NA;NA;NA;la montagne;NA;2012-03-03;03-03;2012-03;LANGEAC;HAUTE-LOIRE;43;c(3.47806203807, 45.0822541836);4,45156250000002274;93,9126281738281;1,4001379013061523
pasto_fire;2012;3;3;43041;Brives-Charensac;1,000;NA;NA;NA;la montagne;NA;2012-03-03;03-03;2012-03;BRIVES-CHARENSAC;HAUTE-LOIRE;43;c(3.92401115104, 45.0463267089);5,03164062500002274;95,8283081054688;2,5580921173095703
pasto_fire;2012;3;3;43067;Chavaniac-Lafayette;NA;NA;NA;NA;la montagne;NA;2012-03-03;03-03;2012-03;CHAVANIAC-LAFAYETTE;HAUTE-LOIRE;43;c(3.58519893756, 45.1574777226);4,54531250000002274;93,0899505615234;1,4239771366119385
pasto_fire;2012;3;4;30198;Les plantiers (Faveyrolles);10,000;NA;NA;NA;midi libre;écobuage mal contrôlé;2012-03-04;03-04;2012-03;LES PLANTIERS;GARD;30;c(3.71311936193, 44.108139948);6,80458984375002274;90,3447799682617;3,1098871231079102
pasto_fire;2012;3;5;43175;Saint-Cirgues;1,000;lande;NA;NA;la république du centre;écobuage mal contrôlé;2012-03-05;03-05;2012-03;SAINT-CIRGUES;HAUTE-LOIRE;43;c(3.38998443053, 45.1344047659);-0,82797851562497726;75,4572448730469;2,5317065715789795
pasto_fire;2012;3;5;48117;Pourcharesses;100,000;foret;NA;NA;midi libre;NA;2012-03-05;03-05;2012-03;POURCHARESSES;LOZERE;48;c(3.89869744048, 44.434038613);-0,35727539062497726;66,1897735595703;3,9751424789428711
pasto_fire;2012;3;5;48004;Altier;5,000;foret;NA;NA;midi libre;reprise d'un écobuage;2012-03-05;03-05;2012-03;ALTIER;LOZERE;48;c(3.85680054017, 44.459680191);-1,02524414062497726;69,8054046630859;4,0929465293884277
pasto_fire;2012;3;5;48015;Pied-de-Borne;25,000;foret;NA;NA;midi libre;NA;2012-03-05;03-05;2012-03;PIED-DE-BORNE;LOZERE;48;c(3.9685848144, 44.4805501734);0,48842773437502274;65,9123001098633;3,9592254161834717
pasto_fire;2012;3;8;11441;Vinassan;3,000;garrigue_pinede;NA;NA;midi libre;écobuages mal maîtrisés;2012-03-08;03-08;2012-03;VINASSAN;AUDE;11;c(3.09538889939, 43.2054224322);6,82436523437502274;49,1971778869629;6,8953156471252441
pasto_fire;2012;3;8;32286;Montestruc-sur-Gers;0,100;broussaille;NA;NA;sud ouest;NA;2012-03-08;03-08;2012-03;MONTESTRUC-SUR-GERS;GERS;32;c(0.627663665443, 43.7935827191);5,18374023437502274;65,8065414428711;2,3019762039184570
pasto_fire;2012;3;10;43136;Monistrol-d’Allier;0,200;broussaille;NA;NA;le progrès;NA;2012-03-10;03-10;2012-03;MONISTROL-D'ALLIER;HAUTE-LOIRE;43;c(3.63605677462, 44.9763403351);0,90175781250002274;95,8592453002930;3,0914223194122314
pasto_fire;2012;3;10;43011;Aubazat;0,300;broussaille;NA;NA;le progrès;NA;2012-03-10;03-10;2012-03;AUBAZAT;HAUTE-LOIRE;43;c(3.44490053055, 45.1283416697);1,29238281250002274;95,9384307861328;2,8158752918243408
pasto_fire;2012;3;10;43247;Torsiac;2,000;vegetation;NA;NA;le progrès;écobuage mal contrôlé;2012-03-10;03-10;2012-03;TORSIAC;HAUTE-LOIRE;43;c(3.19806819425, 45.3520799718);1,48964843750002274;97,8805236816406;2,6646580696105957
pasto_fire;2012;3;11;34158;Minerve;NA;genet;NA;NA;midi libre;écobuage s'échappe;2012-03-11;03-11;2012-03;MINERVE;HERAULT;34;c(2.72160547585, 43.3629052396);7,26625976562502274;79,8216934204102;3,2120547294616699
pasto_fire;2012;3;13;43152;Polignac;1,000;ronce;NA;NA;le progrès;NA;2012-03-13;03-13;2012-03;POLIGNAC;HAUTE-LOIRE;43;c(3.8608598463, 45.0800346307);6,45156250000002274;74,3562393188477;1,0395410060882568
pasto_fire;2012;3;13;64282;JATXOU;14,000;broussaille;NA;NA;sud ouest;feux d'écobuage;2012-03-13;03-13;2012-03;JATXOU;PYRENEES-ATLANTIQUES;64;c(-1.41179120283, 43.4070870725);7,27773437500002274;96,0300979614258;1,7435157299041748
pasto_fire;2012;3;13;11266;Port-La Nouvelle;5,000;broussaille;NA;NA;l'indépendant;écobuage mal maîtrisé;2012-03-13;03-13;2012-03;PORT-LA-NOUVELLE;AUDE;11;c(3.03976442192, 43.0210644931);NA;NA;NA
pasto_fire;2012;3;13;48087;Malbouzon;0,050;NA;NA;NA;midi libre;écobuage mal maîtrisé;2012-03-13;03-13;2012-03;MALBOUZON;LOZERE;48;c(3.13030307295, 44.7070956214);4,09023437500002274;84,3064880371094;2,0667612552642822
pasto_fire;2012;3;13;65354;Pailhac;50,000;foret;NA;NA;pdpfci-65-rapport;NA;2012-03-13;03-13;2012-03;PAILHAC;HAUTES-PYRENEES;65;c(0.367540499398, 42.911922384);0,94765625000002274;86,9569931030273;2,0452625751495361
pasto_fire;2012;3;14;87024;Bujaleuf;0,100;broussaille;NA;NA;la république du centre;écobuage mal maîtrisé;2012-03-14;03-14;2012-03;BURGNAC;HAUTE-VIENNE;87;c(1.16724967571, 45.7402548508);8,92836914062502274;75,0522384643555;2,1443476676940918
pasto_fire;2012;3;14;87116;Peyrat-de-Bellac;0,040;broussaille;NA;NA;la république du centre;écobuage mal maîtrisé;2012-03-14;03-14;2012-03;PEYRAT-LE-CHATEAU;HAUTE-VIENNE;87;c(1.7824868831, 45.8082560026);8,26040039062502274;76,0393295288086;2,1549854278564453
pasto_fire;2012;3;14;43239;Siaugues-Sainte-Marie;2,000;sous_bois;NA;NA;la république du centre;écobuage mal maîtrisé;2012-03-14;03-14;2012-03;SIAUGUES-SAINTE-MARIE;HAUTE-LOIRE;43;c(3.62714763448, 45.0787632702);3,92446289062502274;79,4418563842773;1,7829241752624512
pasto_fire;2012;3;14;11293;Pomas;0,040;broussaille;NA;NA;l'indépendant;NA;2012-03-14;03-14;2012-03;POMAS;AUDE;11;c(2.28053295596, 43.1071292824);7,47915039062502274;84,8152160644531;1,6579554080963135
pasto_fire;2012;3;14;11061;Cambieure;NA;NA;NA;NA;l'indépendant;écobuage mal maîtrisé;2012-03-14;03-14;2012-03;CAMBIEURE;AUDE;11;c(2.12787543715, 43.1266480601);7,53383789062502274;81,5646286010742;1,9234644174575806
pasto_fire;2012;3;14;01102;Chevroux;0,500;broussaille;NA;NA;le progrès;écobuage mal contrôlés;2012-03-14;03-14;2012-03;CHEVROUX;AIN;01;c(4.96288275972, 46.38249255);9,78969726562502274;80,1890335083008;0,9798440933227539
pasto_fire;2012;3;14;40046;BISCARROSSE;8,000;marais;NA;NA;sud ouest;NA;2012-03-14;03-14;2012-03;BISCARROSSE;LANDES;40;c(-1.1773616947, 44.409080109);10,43618164062502274;87,0505905151367;2,0713348388671875
pasto_fire;2012;3;14;64336;Lescun;0,040;NA;NA;NA;sud ouest;NA;2012-03-14;03-14;2012-03;LESCUN;PYRENEES-ATLANTIQUES;64;c(-0.677437388946, 42.9178479197);1,86782226562502274;77,9390182495117;1,6629568338394165
pasto_fire;2012;3;14;64230;Gan;0,200;champ;NA;NA;sud ouest;NA;2012-03-14;03-14;2012-03;GAN;PYRENEES-ATLANTIQUES;64;c(-0.410215112205, 43.2086903788);7,77016601562502274;76,7660751342773;1,9395147562026978
pasto_fire;2012;3;15;87082;Ladignac-le-Long;5,000;foret;NA;NA;le populaire du centre;NA;2012-03-15;03-15;2012-03;LAURIERE;HAUTE-VIENNE;87;c(1.50106082876, 46.0760741278);7,93349609375002274;85,1544647216797;1,9807884693145752
pasto_fire;2012;3;15;42192;Rozier-Côtes-d’Aurec;1,500;resineux;NA;NA;le progrès;NA;2012-03-15;03-15;2012-03;ROZIER-COTES-D'AUREC;LOIRE;42;c(4.1143178936, 45.3763346252);5,41005859375002274;89,3004684448242;2,0213382244110107
pasto_fire;2012;3;15;64421;Ogeu;2,000;NA;NA;NA;sud ouest;NA;2012-03-15;03-15;2012-03;OGEU-LES-BAINS;PYRENEES-ATLANTIQUES;64;c(-0.504099362447, 43.1558515448);8,64638671875002274;76,5504913330078;1,7143330574035645
pasto_fire;2012;3;15;64224;Eysus;NA;NA;NA;NA;sud ouest;NA;2012-03-15;03-15;2012-03;EYSUS;PYRENEES-ATLANTIQUES;64;c(-0.583842190325, 43.1367809349);8,76162109375002274;70,1963653564453;2,2493505477905273
pasto_fire;2012;3;15;12197;Réquista;5,000;NA;NA;NA;midi libre;NA;2012-03-15;03-15;2012-03;REQUISTA;AVEYRON;12;c(2.54899148777, 44.031961026);7,15224609375002274;83,8970413208008;2,3538229465484619
pasto_fire;2012;3;15;12226;Saint-Hippolyte;1,500;NA;NA;NA;midi libre;NA;2012-03-15;03-15;2012-03;SAINT-HIPPOLYTE;AVEYRON;12;c(2.58415334807, 44.7257623817);6,99794921875002274;77,2863540649414;2,2528004646301270
pasto_fire;2012;3;15;43186;Saint-Front;0,600;vegetaux;NA;NA;le progrès;écobuages mal contrôlés;2012-03-15;03-15;2012-03;SAINT-FRONT;HAUTE-LOIRE;43;c(4.13915382699, 44.9731979795);5,16005859375002274;89,4674911499023;1,7750563621520996
pasto_fire;2012;3;15;43078;Coubon;0,100;broussaille;NA;NA;le progrès;NA;2012-03-15;03-15;2012-03;COUBON;HAUTE-LOIRE;43;c(3.92720931438, 44.9998083728);4,16201171875002274;89,3208999633789;2,0015015602111816
pasto_fire;2012;3;16;48050;Bédouès;10,000;lande_broussaille;NA;NA;midi libre;écobuage mal maîtrisé;2012-03-16;03-16;2012-03;COCURES;LOZERE;48;c(3.61955972065, 44.3539456684);2,53554687500002274;91,0689392089844;1,9316588640213013
pasto_fire;2012;3;16;12094;Entraygues;NA;NA;NA;NA;midi libre;écobuage mal maîtrisé;2012-03-16;03-16;2012-03;ENTRAYGUES-SUR-TRUYERE;AVEYRON;12;c(2.57843798744, 44.6544227279);6,30117187500002274;60,1788940429688;3,3912987709045410
pasto_fire;2012;3;16;34169;Montferrier-sur-Lez;1,000;champ;NA;NA;midi libre;écobuage mal maîtrisé;2012-03-16;03-16;2012-03;MONTFERRIER-SUR-LEZ;HERAULT;34;c(3.86408542938, 43.6690783518);7,30507812500002274;96,3503417968750;2,0063169002532959
pasto_fire;2012;3;16;39460;La Rixouse;5,000;friche;NA;NA;le progrès;NA;2012-03-16;03-16;2012-03;LA RIXOUSE;JURA;39;c(5.87063416847, 46.4680659486);3,52187500000002274;69,7453231811523;2,8092870712280273
pasto_fire;2012;3;16;39387;Nevy-lès-Dole;2,500;broussaille;NA;NA;le progrès;NA;2012-03-16;03-16;2012-03;NEVY-LES-DOLE;JURA;39;c(5.5159174634, 47.0024558065);11,59609375000002274;43,6733818054199;5,2260260581970215
pasto_fire;2012;3;16;39066;Bornay;1,000;NA;NA;NA;le progrès;NA;2012-03-16;03-16;2012-03;BORNAY;JURA;39;c(5.55324402199, 46.6118982818);9,60000000000002274;54,2845954895020;4,1170477867126465
pasto_fire;2012;3;16;43039;Le Brignon;2,000;broussaille;NA;NA;le progrès;NA;2012-03-16;03-16;2012-03;LE BRIGNON;HAUTE-LOIRE;43;c(3.87741582593, 44.9156334152);4,03554687500002274;62,6189880371094;3,8565959930419922
pasto_fire;2012;3;16;64104;Bedous;25,000;NA;NA;NA;sud ouest;NA;2012-03-16;03-16;2012-03;BEDOUS;PYRENEES-ATLANTIQUES;64;c(-0.588165067203, 43.0056214728);4,83828125000002274;84,6973419189453;1,4530222415924072
pasto_fire;2012;3;16;64543;Urepel;NA;souche;NA;NA;sud ouest;écobuage;2012-03-16;03-16;2012-03;UREPEL;PYRENEES-ATLANTIQUES;64;c(-1.40540454935, 43.0588257518);8,24648437500002274;87,0936126708984;0,3582226336002350
pasto_fire;2012;3;16;65117;Cadeilhan-Trachere;100,000;foret;NA;NA;pdpfci-65-rapport;NA;2012-03-16;03-16;2012-03;CADEILHAN-TRACHERE;HAUTES-PYRENEES;65;c(0.295350991831, 42.8105603633);-0,39218749999997726;73,3718185424805;1,3281884193420410
pasto_fire;2012;3;17;39557;Vescles;4,000;friche;NA;NA;le progrès;NA;2012-03-17;03-17;2012-03;VESCLES;JURA;39;c(5.61102870166, 46.3570164509);8,26503906250002274;84,2175140380859;3,7689177989959717
pasto_fire;2012;3;17;39585;Vulvoz;1,000;herbe_seche;NA;NA;le progrès;NA;2012-03-17;03-17;2012-03;VULVOZ;JURA;39;c(5.78533983995, 46.321205129);6,17324218750002274;86,5855712890625;2,6757810115814209
pasto_fire;2012;3;17;39500;Salins;NA;NA;NA;NA;le progrès;NA;2012-03-17;03-17;2012-03;SALINS-LES-BAINS;JURA;39;c(5.89762240995, 46.9478351925);8,40371093750002274;74,4287338256836;4,2696638107299805
pasto_fire;2012;3;17;39492;Saint-Maur;5,000;broussaille;NA;NA;le progrès;écobuage contrôlé;2012-03-17;03-17;2012-03;SAINT-MAUR;JURA;39;c(5.5959464108, 46.6068663882);8,93886718750002274;78,4213714599609;4,3751358985900879
pasto_fire;2012;3;23;42207;Saint-Chamond;7,000;broussaille;NA;NA;le progrès;écobuage mal contrôlé;2012-03-23;03-23;2012-03;SAINT-CHAMOND;LOIRE;42;c(4.50184989506, 45.4698319517);6,71425781250002274;83,4369506835938;1,6953819990158081
pasto_fire;2012;3;24;66179;SAINT-LAURENT-DE-CERDANS;5,000;garrigue;NA;NA;midi libre;écobuage non surveillé;2012-03-24;03-24;2012-03;SAINT-LAURENT-DE-CERDANS;PYRENEES-ORIENTALES;66;c(2.62129986859, 42.3968213012);4,18154296875002274;86,8118133544922;1,9810431003570557
pasto_fire;2012;3;24;43032;Blavozy;5,000;broussaille;NA;NA;le progrès;NA;2012-03-24;03-24;2012-03;BLAVOZY;HAUTE-LOIRE;43;c(3.97204508531, 45.0625246612);7,62685546875002274;74,1071319580078;1,5751709938049316
pasto_fire;2012;3;25;66016;BANYULS-SUR-MER;5,000;broussaille_chenes_verts;NA;NA;midi libre;NA;2012-03-25;03-25;2012-03;BANYULS-SUR-MER;PYRENEES-ORIENTALES;66;c(3.09989653778, 42.4614750255);10,49111328125002274;77,6819915771484;1,0009069442749023
pasto_fire;2012;3;25;15054;Condat;3,000;broussaille;NA;NA;la république du centre;Écobuage mal maîtrisé;2012-03-25;03-25;2012-03;CONDAT;CANTAL;15;c(2.79188252959, 45.3488007633);5,41884765625002274;80,3326950073242;1,7247569561004639
pasto_fire;2012;3;27;63335;Saint-Diéry;10,000;broussaille;NA;NA;la montagne;écobuage mal maîtrisé;2012-03-27;03-27;2012-03;SAINT-DIERY;PUY-DE-DOME;63;c(3.00891497802, 45.5401220112);6,92275390625002274;70,7397842407227;0,9708316326141357
pasto_fire;2012;3;27;64064;ASASP-ARROS;40,000;broussaille;NA;NA;sud ouest;écobuage sauvage;2012-03-27;03-27;2012-03;ASASP-ARROS;PYRENEES-ATLANTIQUES;64;c(-0.629962098599, 43.1179115359);6,48525390625002274;84,9159774780273;2,1385273933410645
pasto_fire;2012;3;27;64350;LOUHOSSOA;NA;broussaille;NA;NA;sud ouest;écobuage sauvage;2012-03-27;03-27;2012-03;LOUHOSSOA;PYRENEES-ATLANTIQUES;64;c(-1.34791351208, 43.3122720751);9,51845703125002274;68,2043228149414;2,0425724983215332
pasto_fire;2012;3;27;42046;Champdieu;0,050;broussaille;NA;NA;le progrès;NA;2012-03-27;03-27;2012-03;CHAMPDIEU;LOIRE;42;c(4.0502490993, 45.6413921035);6,68056640625002274;81,3748626708984;1,9699242115020752
pasto_fire;2012;3;28;42197;SAINTE-AGATHE-LA-BOUTERESSE;0,050;broussaille;NA;NA;le progrès;écobuage mal maîtrisé;2012-03-28;03-28;2012-03;SAINTE-AGATHE-LA-BOUTERESSE;LOIRE;42;c(4.05118283654, 45.7435935956);11,29067382812502274;68,3812103271484;1,2415508031845093
pasto_fire;2012;3;28;15166;Roumégoux;5,000;broussaille;NA;NA;la montagne;NA;2012-03-28;03-28;2012-03;ROUMEGOUX;CANTAL;15;c(2.18842696551, 44.8599842405);7,32778320312502274;79,3925628662109;1,8791660070419312
pasto_fire;2012;3;28;15192;Saint-Jacques-des-Blats;1,000;broussaille;NA;NA;la montagne;NA;2012-03-28;03-28;2012-03;SAINT-JACQUES-DES-BLATS;CANTAL;15;c(2.72104045324, 45.0554659628);3,88833007812502274;82,5500793457031;1,4752159118652344
pasto_fire;2012;3;28;15236;Thiézac;3,000;broussaille;NA;NA;la montagne;NA;2012-03-28;03-28;2012-03;THIEZAC;CANTAL;15;c(2.6624257459, 45.0180519173);5,12661132812502274;80,5061340332031;1,6279513835906982
pasto_fire;2012;3;28;63335;Saint-Diéry;3,000;broussaille;NA;NA;la montagne;NA;2012-03-28;03-28;2012-03;SAINT-DIERY;PUY-DE-DOME;63;c(3.00891497802, 45.5401220112);8,15004882812502274;68,8104476928711;0,5639769434928894
pasto_fire;2012;3;28;64184;Cescau;5,000;vegetation;NA;NA;sud ouest;reprise d'écobuage autorisé;2012-03-28;03-28;2012-03;CESCAU;PYRENEES-ATLANTIQUES;64;c(-0.503690665578, 43.4123325253);10,25747070312502274;76,8316421508789;1,3567855358123779
pasto_fire;2012;3;28;64014;Ainhoa;NA;NA;NA;NA;sud ouest;NA;2012-03-28;03-28;2012-03;AINHOA;PYRENEES-ATLANTIQUES;64;c(-1.48514354363, 43.2973870708);9,58950195312502274;87,2462081909180;1,6172177791595459
pasto_fire;2012;3;28;64273;Irissarry;NA;NA;NA;NA;sud ouest;NA;2012-03-28;03-28;2012-03;IRISSARRY;PYRENEES-ATLANTIQUES;64;c(-1.23617834401, 43.2614719543);10,08364257812502274;84,5823135375977;1,8046566247940063
pasto_fire;2012;3;28;64364;Macaye;100,000;broussaille_bois;NA;NA;sud ouest;écobuage sauvage;2012-03-28;03-28;2012-03;MACAYE;PYRENEES-ATLANTIQUES;64;c(-1.32403472047, 43.3223278424);9,34145507812502274;86,9090347290039;1,7253466844558716
pasto_fire;2012;3;28;12130;Livinhac-le-Haut;20,000;NA;NA;NA;centre presse;NA;2012-03-28;03-28;2012-03;LIVINHAC-LE-HAUT;AVEYRON;12;c(2.21621082428, 44.5972432577);9,80825195312502274;68,3122787475586;1,7229540348052979
pasto_fire;2012;3;29;64223;Etsaut;NA;NA;NA;NA;sud ouest;écobuage sauvage;2012-03-29;03-29;2012-03;ETSAUT;PYRENEES-ATLANTIQUES;64;c(-0.528220911971, 42.8973131851);1,55483398437502274;81,5336151123047;0,9683187603950500
pasto_fire;2012;3;29;64359;Lucq-de-Béarn;6,000;broussaille;NA;NA;sud ouest;écobuage sauvage;2012-03-29;03-29;2012-03;LUCQ-DE-BEARN;PYRENEES-ATLANTIQUES;64;c(-0.647527637305, 43.2979508598);7,93764648437502274;85,8054199218750;1,1933969259262085
pasto_fire;2012;3;30;24211;Issac;2,000;sous_bois;NA;NA;la dordogne libre;NA;2012-03-30;03-30;2012-03;ISSAC;DORDOGNE;24;c(0.451710444544, 45.0150209065);12,88173828125002274;60,9827461242676;2,7456996440887451
pasto_fire;2012;3;30;24535;Simeyrols;6,000;sous_bois;NA;NA;la dordogne libre;NA;2012-03-30;03-30;2012-03;SIMEYROLS;DORDOGNE;24;c(1.33870597483, 44.9148518315);11,77236328125002274;66,0347595214844;2,2247195243835449
pasto_fire;2012;3;30;24481;Saint-Paul-la-Roche;0,100;NA;NA;NA;sud ouest;NA;2012-03-30;03-30;2012-03;SAINT-PAUL-LA-ROCHE;DORDOGNE;24;c(0.989443506607, 45.4833291569);11,38173828125002274;65,9047012329102;3,3012557029724121
pasto_fire;2012;3;30;12151;Montézic;10,000;NA;NA;NA;centre presse;NA;2012-03-30;03-30;2012-03;MONTEZIC;AVEYRON;12;c(2.64085756114, 44.7168656794);8,88759765625002274;71,3006057739258;2,7589759826660156
pasto_fire;2012;3;30;34019;Avène;12,000;broussaille;NA;NA;midi libre;écobuage mené par des agents de l'ONF;2012-03-30;03-30;2012-03;AVENE;HERAULT;34;c(3.10467542388, 43.7483953944);10,69228515625002274;63,8734054565430;2,3611409664154053
pasto_fire;2012;3;30;34183;NISSAN-LEZ-ENSERUNE;NA;pinede;NA;NA;midi libre;NA;2012-03-30;03-30;2012-03;NISSAN-LEZ-ENSERUNE;HERAULT;34;c(3.11227016, 43.2811833354);12,89345703125002274;62,0310707092285;2,8232574462890625
pasto_fire;2012;3;31;48172;Pont de Montvert - Sud Mont Lozère (Saint-Maurice-de-Ventalon);35,000;genet;NA;NA;midi libre;NA;2012-03-31;03-31;2012-03;SAINT-MAURICE-DE-VENTALON;LOZERE;48;c(3.81730086978, 44.3393125604);8,88442382812502274;72,1838684082031;2,2637343406677246
pasto_fire;2012;4;2;15207;Saint-Poncy;6,000;resineux;NA;NA;la montagne;écobuage mal maîtrisé;2012-04-02;04-02;2012-04;SAINT-PONCY;CANTAL;15;c(3.19462037388, 45.1594604904);7,35244140625002274;85,0893096923828;1,8412121534347534
pasto_fire;2012;4;2;24429;Saint-Jory-Las-bloux;1,000;NA;NA;NA;la dordogne libre;NA;2012-04-02;04-02;2012-04;SAINT-JORY-LAS-BLOUX;DORDOGNE;24;c(0.9470147152, 45.3421390696);10,54580078125002274;72,4011688232422;1,0197764635086060
pasto_fire;2012;4;2;24001;ABJAT-SUR-BANDIAT;1,000;NA;NA;NA;la dordogne libre;NA;2012-04-02;04-02;2012-04;ABJAT-SUR-BANDIAT;DORDOGNE;24;c(0.759998823063, 45.5817657415);8,81142578125002274;75,1545410156250;1,4627867937088013
pasto_fire;2012;4;2;24301;Nadaillac;0,040;NA;NA;NA;la dordogne libre;NA;2012-04-02;04-02;2012-04;"NADAILLAC";DORDOGNE;24;c(1.40035024166, 45.0316530259);11,92666015625002274;75,5550765991211;2,5240106582641602
pasto_fire;2012;4;2;63127;Creste;1,000;broussaille;NA;NA;la montagne;NA;2012-04-02;04-02;2012-04;CRESTE;PUY-DE-DOME;63;c(3.05131458624, 45.5556818427);6,79384765625002274;86,8489837646484;1,9252594709396362
pasto_fire;2012;4;2;63401;Saint-Victor-la-Rivière;15,000;broussaille;NA;NA;la montagne;NA;2012-04-02;04-02;2012-04;SAINT-VICTOR-LA-RIVIERE;PUY-DE-DOME;63;c(2.93527528124, 45.5489108825);5,99111328125002274;81,2633285522461;2,1746647357940674
pasto_fire;2012;4;2;63335;Saint-Diéry;2,000;bois;NA;NA;la montagne;NA;2012-04-02;04-02;2012-04;SAINT-DIERY;PUY-DE-DOME;63;c(3.00891497802, 45.5401220112);6,48720703125002274;81,4471511840820;2,0820338726043701
pasto_fire;2012;4;28;30171;Molières-sur-Cèze;2,000;foret;NA;NA;midi libre;écobuage mal éteint;2012-04-28;04-28;2012-04;MOLIERES-SUR-CEZE;GARD;30;c(4.14846746114, 44.261353293);13,89931640625002274;82,8666458129883;5,9792041778564453
pasto_fire;2012;7;12;66071;Estagel;2,000;NA;NA;NA;l'indépendant;écobuage sauvage;2012-07-12;07-12;2012-07;ESTAGEL;PYRENEES-ORIENTALES;66;c(2.70754179553, 42.7677306754);17,60219726562502274;66,6116409301758;1,9065535068511963
pasto_fire;2012;8;18;09139;L'HOSPITALET-PRES-L'ANDORRE;500,000;lande;NA;NA;PDPFCI Ariege;NA;2012-08-18;08-18;2012-08;L'HOSPITALET-PRES-L'ANDORRE;ARIEGE;09;c(1.7777228207, 42.595464483);14,16420898437502274;58,4205207824707;1,7242593765258789
pasto_fire;2012;8;22;64425;ORÈGUE;10,000;NA;NA;NA;sud ouest;écobuage qui s'est accidentellement propagé;2012-08-22;08-22;2012-08;OREGUE;PYRENEES-ATLANTIQUES;64;c(-1.16532813582, 43.4048811444);20,02626953125002274;81,6936264038086;1,4714224338531494
pasto_fire;2012;9;7;44187;Saint-Père;4,000;champ_broussaille;NA;NA;ouest France;NA;2012-09-07;09-07;2012-09;SAINT-PERE-EN-RETZ;LOIRE-ATLANTIQUE;44;c(-2.06604710896, 47.2253813658);18,48208007812502274;51,5967903137207;3,6681017875671387
pasto_fire;2012;9;20;15036;Chalvignac;5,000;broussaille;NA;NA;la montagne;NA;2012-09-20;09-20;2012-09;CHALVIGNAC;CANTAL;15;c(2.26458985433, 45.2475912738);12,79604492187502274;62,5025825500488;2,9670505523681641
pasto_fire;2012;9;21;47024;BEAUPUY;2,000;NA;NA;NA;sud ouest;écobuage mal contrôlé;2012-09-21;09-21;2012-09;BEAUPUY;LOT-ET-GARONNE;47;c(0.144907707512, 44.5332209299);19,50698242187502274;86,5954360961914;2,1828742027282715
pasto_fire;2012;11;13;66150;PRATS-DE-MOLLO- LA-PRESTE;2,000;vegetation;NA;NA;l'indépendant;reprise d'un feu dirigé;2012-11-13;11-13;2012-11;PRATS-DE-MOLLO-LA-PRESTE;PYRENEES-ORIENTALES;66;c(2.44098964514, 42.4201535171);7,19838867187502274;92,2753143310547;0,4396766126155853
pasto_fire;2012;11;23;12228;Saint-Izaire;1,000;broussaille;NA;NA;midi libre;écobuage mal maîtrisé;2012-11-23;11-23;2012-11;SAINT-IZAIRE;AVEYRON;12;c(2.70338873518, 43.9709276715);10,47622070312502274;94,1145324707031;4,1336584091186523
pasto_fire;2012;12;25;09114;Erp;100,000;genet_broussaille;NA;NA;sud ouest;écobuage mal maîtrisé;2012-12-25;12-25;2012-12;ERP;ARIEGE;09;c(1.20010016005, 42.9350909858);4,03896484375002274;98,4836959838867;0,7360878586769104
pasto_fire;2013;1;4;34336;VILLENEUVE-LES-BEZIERS;0,100;herbe_garrigue;NA;NA;midi libre;NA;2013-01-04;01-04;2013-01;VILLENEUVE-LES-BEZIERS;HERAULT;34;c(3.28958494349, 43.3172489997);NA;NA;NA
pasto_fire;2013;1;5;34209;Portiragnes;0,100;roseaux;NA;NA;midi libre;NA;2013-01-05;01-05;2013-01;PORTIRAGNES;HERAULT;34;c(3.3476310741, 43.301736727);NA;NA;NA
pasto_fire;2013;2;16;34178;Murviel;0,500;pinede;NA;NA;midi libre;écobuage mal maîtrisé;2013-02-16;02-16;2013-02;MURVIEL-LES-BEZIERS;HERAULT;34;c(3.13592247665, 43.4576685107);3,28765258789064774;72,6253280639648;1,3710453510284424
pasto_fire;2013;2;20;12070;Compeyre;0,200;broussaille;NA;NA;midi libre;écobuage mal maîtrisé;2013-02-20;02-20;2013-02;COMPEYRE;AVEYRON;12;c(3.10274106819, 44.175783777);-1,12436523437497726;84,5071334838867;1,4697374105453491
pasto_fire;2013;2;20;30081;Chusclan;0,500;herbe;NA;NA;midi libre;écobuage mal maîtrisé;2013-02-20;02-20;2013-02;CHUSCLAN;GARD;30;c(4.6882962223, 44.1543328002);3,47719726562502274;70,3936309814453;3,8960268497467041
pasto_fire;2013;2;28;30204;Potelières;0,100;broussaille;NA;NA;midi libre;NA;2013-02-28;02-28;2013-02;POTELIERES;GARD;30;c(4.22738343545, 44.2243968087);3,33046875000002274;70,6936187744141;2,2801177501678467
pasto_fire;2013;3;1;30097;Courry;0,800;sous_bois;NA;NA;midi libre;NA;2013-03-01;03-01;2013-03;COURRY;GARD;30;c(4.16098011589, 44.3027020253);4,04433593750002274;70,5298995971680;3,0623919963836670
pasto_fire;2013;3;4;43152;Polignac;0,200;broussaille;NA;NA;le progrès;NA;2013-03-04;03-04;2013-03;POLIGNAC;HAUTE-LOIRE;43;c(3.8608598463, 45.0800346307);3,99184570312502274;57,9579010009766;6,3467912673950195
