groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;lat;lon;code_departement
agri_fire;2017;7;8;41154;Morée;26,000;recolte_chaume;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;MOREE;LOIR-ET-CHER;47,9158762496;1,248874731970000;41
agri_fire;2017;7;8;41009;Averdon;4,000;recolte_chaume;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;AVERDON;LOIR-ET-CHER;47,6855459731;1,301380382750000;41
agri_fire;2017;7;8;36140;Neuvy-Pailloux;35,000;ble;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;NEUVY-PAILLOUX;INDRE;46,9035481163;1,858574043680000;36
agri_fire;2017;7;8;36059;Condé;15,000;recolte;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;CONDE;INDRE;46,8854658977;1,987064266440000;36
agri_fire;2017;7;8;36165;Pouligny-Saint-Pierre;1,000;ble;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;POULIGNY-SAINT-PIERRE;INDRE;46,6840819470;1,046528713450000;36
agri_fire;2017;7;8;41148;Montlivault;4,000;recolte;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;MONTLIVAULT;LOIR-ET-CHER;47,6359771926;1,445898578080000;41
agri_fire;2017;7;8;44021;Villeneuve-en-Retz;3,000;ble;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;BOURGNEUF-EN-RETZ;LOIRE-ATLANTIQUE;47,0381472853;-1,925867343250000;44
agri_fire;2017;7;8;44031;La Chapelle-Glain;2,000;champ;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;LA CHAPELLE-GLAIN;LOIRE-ATLANTIQUE;47,6202560031;-1,195402345440000;44
agri_fire;2017;7;8;41057;Conan;23,000;recolte;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;CONAN;LOIR-ET-CHER;47,7409180871;1,297935823420000;41
agri_fire;2017;7;8;44021;Villeneuve-en-Retz;3,000;ble;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;BOURGNEUF-EN-RETZ;LOIRE-ATLANTIQUE;47,0381472853;-1,925867343250000;44
agri_fire;2017;7;8;28300;Poinville;10,000;champ;NA;NA;le courrier du loiret;NA;2017-07-08;07-08;2017-07;POINVILLE;EURE-ET-LOIR;48,1748951047;1,900405852040000;28
agri_fire;2017;7;8;28189;Guilleville;45,000;culture;NA;NA;le courrier du loiret;NA;2017-07-08;07-08;2017-07;GUILLEVILLE;EURE-ET-LOIR;48,2218869218;1,802479969050000;28
agri_fire;2017;7;9;36154;LE PÊCHEREAU;5,000;chaume;NA;NA;la nouvelle république;NA;2017-07-09;07-09;2017-07;LE PECHEREAU;INDRE;46,5845928645;1,570472801210000;36
agri_fire;2017;7;9;60040;Bailleul-le-Soc;6,000;chaume;NA;NA;le parisien;NA;2017-07-09;07-09;2017-07;BAILLEUL-LE-SOC;OISE;49,4206214218;2,583763251710000;60
agri_fire;2017;7;9;60347;Lannoy-Cuillère;4,000;champ;NA;NA;Le Courrier picard;NA;2017-07-09;07-09;2017-07;LANNOY-CUILLERE;OISE;49,7087683015;1,735772817340000;60
agri_fire;2017;7;9;60068;Béthisy-Saint-Pierre;1,500;champ;NA;NA;Le Courrier picard;NA;2017-07-09;07-09;2017-07;BETHISY-SAINT-PIERRE;OISE;49,3076185781;2,803608019650000;60
agri_fire;2017;7;9;62711;Rinxent;NA;champ;NA;NA;Nord Littoral;NA;2017-07-09;07-09;2017-07;RINXENT;PAS-DE-CALAIS;50,8071658491;1,741016230860000;62
agri_fire;2017;7;9;41148;Montlivault;4,000;recolte;NA;NA;la nouvelle république;NA;2017-07-09;07-09;2017-07;MONTLIVAULT;LOIR-ET-CHER;47,6359771926;1,445898578080000;41
agri_fire;2017;7;9;28367;santilly;4,000;ble;NA;NA;l'écho républicain;NA;2017-07-09;07-09;2017-07;SANTILLY;EURE-ET-LOIR;48,1486900011;1,879573397590000;28
agri_fire;2017;7;10;79095;Clussais-la-Pommeraie;6,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2017-07-10;07-10;2017-07;CLUSSAIS-LA-POMMERAIE;DEUX-SEVRES;46,1862514257;0,032058190498100;79
agri_fire;2017;7;10;44125;Piriac-sur-Mer;NA;paille_champ;NA;NA;presse océan;NA;2017-07-10;07-10;2017-07;PIRIAC-SUR-MER;LOIRE-ATLANTIQUE;47,3778694474;-2,517355514270000;44
agri_fire;2017;7;11;30192;Orthoux-Sérignac- Quilhan;2,000;chaume;NA;NA;midi libre;NA;2017-07-11;07-11;2017-07;ORTHOUX-SERIGNAC-QUILHAN;GARD;43,8876882882;4,043165640300000;30
agri_fire;2017;7;11;22372;Trémuson;NA;chaume;NA;NA;ouest France;NA;2017-07-11;07-11;2017-07;TREMUSON;COTES-D'ARMOR;48,5248190208;-2,847907745220000;22
agri_fire;2017;7;13;14371;Livarot-Pays-d'Auge (Tortisambert);1,000;recolte;NA;NA;ouest France;NA;2017-07-13;07-13;2017-07;LIVAROT;CALVADOS;49,0051596990;0,165980940625000;14
agri_fire;2017;7;14;45208;Montargis;40,000;recolte;NA;NA;L'Eclaireur du Gâtinais;NA;2017-07-14;07-14;2017-07;MONTARGIS;LOIRET;47,9988427684;2,735889220150000;45
agri_fire;2017;7;14;38197;Janneyrias;3,000;recolte;NA;NA;le progrès;NA;2017-07-14;07-14;2017-07;JANNEYRIAS;ISERE;45,7512046013;5,114483125940000;38
agri_fire;2017;7;14;38515;Trept;6,000;chaume_paille;NA;NA;le progrès;NA;2017-07-14;07-14;2017-07;TREPT;ISERE;45,6887973335;5,324179677810000;38
agri_fire;2017;7;14;45306;La Selle-en-Hermoy;40,000;recolte;NA;NA;L'Eclaireur du Gâtinais;NA;2017-07-14;07-14;2017-07;LA SELLE-EN-HERMOY;LOIRET;48,0055574782;2,889813098880000;45
agri_fire;2017;7;14;89201;Héry;2,000;ble;NA;NA;l'yonne républicaine;NA;2017-07-14;07-14;2017-07;IRANCY;YONNE;47,7118538877;3,689568676670000;89
agri_fire;2017;7;14;36237;VICQ-SUR-NAHON;4,000;champ;NA;NA;la nouvelle république;NA;2017-07-14;07-14;2017-07;VICQ-SUR-NAHON;INDRE;47,1002749222;1,558033577780000;36
agri_fire;2017;7;15;14417;Mesnil-Clinchamps;1,500;foin;NA;NA;ouest France;NA;2017-07-15;07-15;2017-07;MESNIL-CLINCHAMPS;CALVADOS;48,8459218645;-0,982343394093000;14
agri_fire;2017;7;15;72046;Le Breil-sur-Mérize;3,000;recolte;NA;NA;ouest France;NA;2017-07-15;07-15;2017-07;LE BREIL-SUR-MERIZE;SARTHE;47,9957779709;0,499488585442000;72
agri_fire;2017;7;15;79049;Bressuire;2,000;champ;NA;NA;Le Courrier de l'ouest;NA;2017-07-15;07-15;2017-07;BRESSUIRE;DEUX-SEVRES;46,8545755683;-0,479375922286000;79
agri_fire;2017;7;15;79119;Fenioux;2,000;paille;NA;NA;Le Courrier de l'ouest;NA;2017-07-15;07-15;2017-07;FENIOUX;DEUX-SEVRES;46,5407247990;-0,494170726123000;79
agri_fire;2017;7;15;79297;Sainte-Soline;12,000;champ;NA;NA;la nouvelle république;NA;2017-07-15;07-15;2017-07;SAINTE-SOLINE;DEUX-SEVRES;46,2515989193;0,047967285585100;79
agri_fire;2017;7;15;79357;XAINTRAY;4,000;champ;NA;NA;la nouvelle république;NA;2017-07-15;07-15;2017-07;XAINTRAY;DEUX-SEVRES;46,4958576969;-0,480442291910000;79
agri_fire;2017;7;15;42166;Parigny;0,080;champ;NA;NA;ouest France;NA;2017-07-15;07-15;2017-07;PARIGNY;LOIRE;45,9876941251;4,092129860060000;42
agri_fire;2017;7;15;63203;Malauzat;1,000;champ;NA;NA;la montagne;NA;2017-07-15;07-15;2017-07;MALAUZAT;PUY-DE-DOME;45,8602209203;3,061049159980000;63
agri_fire;2017;7;15;63413;La Sauvetat;1,000;champ;NA;NA;la montagne;NA;2017-07-15;07-15;2017-07;LA SAUVETAT;PUY-DE-DOME;45,6424514679;3,164830082010000;63
agri_fire;2017;7;15;36219;Tendu;1,000;champ;NA;NA;la nouvelle république;NA;2017-07-15;07-15;2017-07;TENDU;INDRE;46,6521648275;1,565662058570000;36
agri_fire;2017;7;15;86073;CHERVES;6,000;ble;NA;NA;la nouvelle république;NA;2017-07-15;07-15;2017-07;CHIRE-EN-MONTREUIL;VIENNE;46,6259667314;0,112053368688000;86
agri_fire;2017;7;16;72104;Courgains;7,000;ble;NA;NA;ouest France;NA;2017-07-16;07-16;2017-07;COURGAINS;SARTHE;48,2907641209;0,276663316900000;72
agri_fire;2017;7;16;72011;Assé-le-Boisne;0,050;recolte;NA;NA;ouest France;NA;2017-07-16;07-16;2017-07;ASSE-LE-BOISNE;SARTHE;48,3216528559;-0,003243433668650;72
agri_fire;2017;7;16;30257;Saint-Gervasy;25,000;chaume_cypres;NA;NA;midi libre;NA;2017-07-16;07-16;2017-07;SAINT-GERVASY;GARD;43,8745230811;4,469609190440000;30
agri_fire;2017;7;16;13091;ST-CANNAT;800,000;chaume_ble_bois;NA;NA;la provence;NA;2017-07-16;07-16;2017-07;SAINT-CANNAT;BOUCHES-DU-RHONE;43,6136286667;5,306982572580000;13
agri_fire;2017;7;16;56126;Marzan;15,000;chaume;NA;NA;ouest France;NA;2017-07-16;07-16;2017-07;MARZAN;MORBIHAN;47,5415287199;-2,354116575220000;56
agri_fire;2017;7;16;45202;Messas;5,000;chaume;NA;NA;la république du centre;NA;2017-07-16;07-16;2017-07;MESSAS;LOIRET;47,8085997033;1,635345797010000;45
agri_fire;2017;7;16;45037;Boisseaux;2,000;chaume_recolte;NA;NA;la république du centre;NA;2017-07-16;07-16;2017-07;BOISSEAUX;LOIRET;48,2537728973;1,985677669270000;45
agri_fire;2017;7;16;28051;Bonneval;6,500;chaume_ble;NA;NA;l'écho républicain;NA;2017-07-16;07-16;2017-07;BONNEVAL;EURE-ET-LOIR;48,1812188908;1,385334870400000;28
agri_fire;2017;7;16;89380;Savigny-sur-Clairis;30,000;culture_chaume;NA;NA;l'yonne républicaine;NA;2017-07-16;07-16;2017-07;SCEAUX;YONNE;47,5189022968;4,018770539060000;89
agri_fire;2017;7;16;41289;Villermain;5,000;recolte;NA;NA;la nouvelle république;NA;2017-07-16;07-16;2017-07;VILLERMAIN;LOIR-ET-CHER;47,8593158315;1,532038001550000;41
agri_fire;2017;7;16;41122;Maray;5,000;recolte;NA;NA;la nouvelle république;NA;2017-07-16;07-16;2017-07;MARAY;LOIR-ET-CHER;47,2356263735;1,871042108730000;41
agri_fire;2017;7;16;41224;Saint-Marc-du-Cor;6,000;chaume;NA;NA;la nouvelle république;NA;2017-07-16;07-16;2017-07;SAINT-MARC-DU-COR;LOIR-ET-CHER;47,9680036234;0,968517516884000;41
agri_fire;2017;7;16;32132;Fleurance;5,000;chaume;NA;NA;la dépèche;NA;2017-07-16;07-16;2017-07;FLEURANCE;GERS;43,8402794076;0,642455865460000;32
agri_fire;2017;7;16;14417;Mesnil-Clinchamps;1,500;foin;NA;NA;ouest France;NA;2017-07-16;07-16;2017-07;MESNIL-CLINCHAMPS;CALVADOS;48,8459218645;-0,982343394093000;14
agri_fire;2017;7;16;24171;Eyzerac;2,000;ble;NA;NA;sud ouest;NA;2017-07-16;07-16;2017-07;EYZERAC;DORDOGNE;45,3874309913;0,902512907037000;24
agri_fire;2017;7;16;44145;Rouans;NA;champ;NA;NA;presse océan;NA;2017-07-16;07-16;2017-07;ROUANS;LOIRE-ATLANTIQUE;47,1763592414;-1,843135354990000;44
agri_fire;2017;7;16;18073;corquoy;0,070;ble;NA;NA;le berry républicain;NA;2017-07-16;07-16;2017-07;CORQUOY;CHER;46,8920009794;2,297462167070000;18
agri_fire;2017;7;16;44106;Les Moutiers-en-Retz;3,000;herbe_conifere;NA;NA;ouest France;NA;2017-07-16;07-16;2017-07;LES MOUTIERS-EN-RETZ;LOIRE-ATLANTIQUE;47,0616219129;-1,990018676150000;44
agri_fire;2017;7;17;72132;La Ferté-Bernard;6,000;chaume;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;LA FERTE-BERNARD;SARTHE;48,1842560568;0,634694806211000;72
agri_fire;2017;7;17;49289;Saint-Jean-de-Linières;3,000;champ;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;SAINT-JEAN-DE-LINIERES;MAINE-ET-LOIRE;47,4586878354;-0,674607472395000;49
agri_fire;2017;7;17;49369;Vernoil-le-Fourrier;1,000;chaume;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;VERNOIL-LE-FOURRIER;MAINE-ET-LOIRE;47,3961591368;0,097374002532000;49
agri_fire;2017;7;17;39299;Longwy-sur-le-Doubs;9,000;chaume;NA;NA;le progrès;NA;2017-07-17;07-17;2017-07;LONGWY-SUR-LE-DOUBS;JURA;46,9655713070;5,354289286610000;39
agri_fire;2017;7;17;28378;Souancé-au-Perche;NA;chaume;NA;NA;l'écho républicain;NA;2017-07-17;07-17;2017-07;SOUANCE-AU-PERCHE;EURE-ET-LOIR;48,2707984058;0,834784803134000;28
agri_fire;2017;7;17;86130;Leugny;2,000;chaume;NA;NA;la nouvelle république;NA;2017-07-17;07-17;2017-07;LHOMMAIZE;VIENNE;46,4434246955;0,588807648526000;86
agri_fire;2017;7;17;60647;TROSLY-BREUIL;4,000;champ;NA;NA;Le Courrier picard;NA;2017-07-17;07-17;2017-07;TROSLY-BREUIL;OISE;49,3995937676;2,965947796210000;60
agri_fire;2017;7;17;60040;Bailleul-le-Soc;2,000;chaume;NA;NA;Le Courrier picard;NA;2017-07-17;07-17;2017-07;BAILLEUL-LE-SOC;OISE;49,4206214218;2,583763251710000;60
agri_fire;2017;7;17;60471;Noyon;1,000;ble_chaume;NA;NA;Le Courrier picard;NA;2017-07-17;07-17;2017-07;NOYON;OISE;49,5774343318;3,007998061710000;60
agri_fire;2017;7;17;41075;DROUÉ;NA;chaume;NA;NA;la nouvelle république;NA;2017-07-17;07-17;2017-07;DROUE;LOIR-ET-CHER;48,0341247129;1,065882440970000;41
agri_fire;2017;7;17;36088;ISSOUDUN;2,000;recolte;NA;NA;la nouvelle république;NA;2017-07-17;07-17;2017-07;ISSOUDUN;INDRE;46,9489390293;2,000537901330000;36
agri_fire;2017;7;17;36017;La Berthenoux;1,000;chaume;NA;NA;la nouvelle république;NA;2017-07-17;07-17;2017-07;LA BERTHENOUX;INDRE;46,6972820615;2,057296286070000;36
agri_fire;2017;7;17;45260;Ramoulu;0,400;ble;NA;NA;le courrier du loiret;NA;2017-07-17;07-17;2017-07;RAMOULU;LOIRET;48,2288396246;2,305844038000000;45
agri_fire;2017;7;17;58265;Saint-Quentin-sur­Nohain;16,000;chaume_orge_colza;NA;NA;le régional de cosne et du charitois;NA;2017-07-17;07-17;2017-07;SAINT-QUENTIN-SUR-NOHAIN;NIEVRE;47,3245431361;3,021552540170000;58
agri_fire;2017;7;17;45120;Dammarie-en-Puisaye;NA;chaume;NA;NA;le journal de gien;NA;2017-07-17;07-17;2017-07;DAMMARIE-EN-PUISAYE;LOIRET;47,6332322961;2,860875983260000;45
agri_fire;2017;7;17;45238;Ousson (sur loire);NA;recolte;NA;NA;le journal de gien;NA;2017-07-17;07-17;2017-07;OUSSON-SUR-LOIRE;LOIRET;47,6001760382;2,795335601530000;45
agri_fire;2017;7;17;45087;Châtillon-sur-Loire;NA;recolte;NA;NA;le journal de gien;NA;2017-07-17;07-17;2017-07;CHATILLON-SUR-LOIRE;LOIRET;47,5721313447;2,735941917840000;45
agri_fire;2017;7;17;32182;Lahas;15,000;chaume;NA;NA;la dépèche;NA;2017-07-17;07-17;2017-07;LAHAS;GERS;43,5626431381;0,898644077120000;32
agri_fire;2017;7;17;32068;Cadeilhan;0,050;broussaille;NA;NA;la dépèche;NA;2017-07-17;07-17;2017-07;CADEILHAN;GERS;43,8300563676;0,768446720469000;32
agri_fire;2017;7;17;32387;Saint-Loube;0,030;herbe;NA;NA;la dépèche;NA;2017-07-17;07-17;2017-07;SAINT-LOUBE;GERS;43,4400778891;1,005591535210000;32
agri_fire;2017;7;17;45202;Messas;5,000;chaume;NA;NA;L'Eclaireur du Gâtinais;NA;2017-07-17;07-17;2017-07;MESSAS;LOIRET;47,8085997033;1,635345797010000;45
agri_fire;2017;7;17;45037;Boisseaux;2,000;chaume_recolte;NA;NA;L'Eclaireur du Gâtinais;NA;2017-07-17;07-17;2017-07;BOISSEAUX;LOIRET;48,2537728973;1,985677669270000;45
agri_fire;2017;7;17;45120;Dammarie-en-Puisaye;5,000;chaume_recolte;NA;NA;L'Eclaireur du Gâtinais;NA;2017-07-17;07-17;2017-07;DAMMARIE-EN-PUISAYE;LOIRET;47,6332322961;2,860875983260000;45
agri_fire;2017;7;17;63243;Moureuille;5,500;recolte_paille;NA;NA;la montagne;NA;2017-07-17;07-17;2017-07;MOUREUILLE;PUY-DE-DOME;46,1626033559;2,890266447210000;63
agri_fire;2017;7;17;32409;Samaran;1,000;recolte;NA;NA;la dépèche;NA;2017-07-17;07-17;2017-07;SAMARAN;GERS;43,3917650626;0,530680850308000;32
agri_fire;2017;7;17;32337;Puységur;4,000;chaume_broussaille;NA;NA;la dépèche;NA;2017-07-17;07-17;2017-07;PUYSEGUR;GERS;43,7729413958;0,591022229224000;32
agri_fire;2017;7;17;72216;Neuvillalais;9,000;paille;NA;NA;le maine libre;NA;2017-07-17;07-17;2017-07;NEUVILLALAIS;SARTHE;48,1540701215;-0,007261007059730;72
agri_fire;2017;7;17;72260;Ruaudin;0,150;ble;NA;NA;le maine libre;NA;2017-07-17;07-17;2017-07;RUAUDIN;SARTHE;47,9430727058;0,266049763098000;72
agri_fire;2017;7;17;81016;Arfons;NA;chaume;NA;NA;sud ouest;NA;2017-07-17;07-17;2017-07;ARFONS;TARN;43,4246280081;2,189663066970000;81
agri_fire;2017;7;17;72035;Bessé-sur-Braye;0,050;ble;NA;NA;le maine libre;NA;2017-07-17;07-17;2017-07;BESSE-SUR-BRAYE;SARTHE;47,8242743660;0,722121663384000;72
agri_fire;2017;7;17;45119;Dadonville;50,000;chaume;NA;NA;la dépèche;NA;2017-07-17;07-17;2017-07;DADONVILLE;LOIRET;48,1525880159;2,269419145730000;45
agri_fire;2017;7;17;69228;Saint-Maurice-sur-Dargoire;3,000;champ;NA;NA;le progrès;NA;2017-07-17;07-17;2017-07;SAINT-MAURICE-SUR-DARGOIRE;RHONE;45,5781277955;4,641159054250000;69
agri_fire;2017;7;17;29039;Concarneau (Lanriec;0,050;champ;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;CONCARNEAU;FINISTERE;47,8966260003;-3,907168718210000;29
agri_fire;2017;7;17;61375;Boischampré (Saint-Christophe-le-Jajolet;0,400;champ;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;SAINT-CHRISTOPHE-LE-JAJOLET;ORNE;48,6566185740;0,001881651142750;61
agri_fire;2017;7;17;29105;Landivisiau;2,000;champ;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;LANDIVISIAU;FINISTERE;48,5160095172;-4,061307127310000;29
agri_fire;2017;7;17;22337;Sévignac;1,000;ble;NA;NA;ouest France;NA;2017-07-17;07-17;2017-07;SEVIGNAC;COTES-D'ARMOR;48,3321356963;-2,320052315800000;22
agri_fire;2017;7;18;04160;Reillanne;8,000;chaume;NA;NA;la provence;1 ha forêt;2017-07-18;07-18;2017-07;REILLANNE;ALPES-DE-HAUTE-PROVENCE;43,8861362182;5,659354152720000;04
agri_fire;2017;7;18;61039;La Bellière;1,500;chaume;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;LA BELLIERE;ORNE;48,6212934568;-0,017918439993800;61
agri_fire;2017;7;18;61365;Saint-Aubin-d'Appenai;60,000;culture;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;SAINT-AUBIN-D'APPENAI;ORNE;48,5420210884;0,338059856980000;61
agri_fire;2017;7;18;61290;Montreuil-au-Houlme;5,000;chaume;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;MONTREUIL-AU-HOULME;ORNE;48,6816940367;-0,266477110439000;61
agri_fire;2017;7;18;61081;Neuvile-près-Sées (Chailloué);6,000;chaume;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;CHAILLOUE;ORNE;48,6568911726;0,196513358702000;61
agri_fire;2017;7;18;53109;Grazay;2,500;chaume;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;GRAZAY;MAYENNE;48,2855176903;-0,476272287690000;53
agri_fire;2017;7;18;29278;Spézet;66,000;chaume;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;SPEZET;FINISTERE;48,1857593376;-3,691323510950000;29
agri_fire;2017;7;18;63243;Moureuille;5,500;chaume;NA;NA;la montagne;NA;2017-07-18;07-18;2017-07;MOUREUILLE;PUY-DE-DOME;46,1626033559;2,890266447210000;63
agri_fire;2017;7;18;63007;Apchat;0,350;broussaille;NA;NA;la montagne;NA;2017-07-18;07-18;2017-07;APCHAT;PUY-DE-DOME;45,3738404423;3,148137558670000;63
agri_fire;2017;7;18;60195;Delincourt;23,000;chaume;NA;NA;le parisien;NA;2017-07-18;07-18;2017-07;DELINCOURT;OISE;49,2396598274;1,832417737120000;60
agri_fire;2017;7;18;80031;ARVILLERS;6,000;chaume;NA;NA;Le Courrier picard;NA;2017-07-18;07-18;2017-07;ARVILLERS;SOMME;49,7318756883;2,635865319460000;80
agri_fire;2017;7;18;80469;Lawarde-Mauger-L'Hortoy;2,500;champ;NA;NA;Le Courrier picard;NA;2017-07-18;07-18;2017-07;LAWARDE-MAUGER-L'HORTOY;SOMME;49,7120602980;2,271449684390000;80
agri_fire;2017;7;18;86074;CHIRÉ-EN-MONTREUIL;2,000;chaume;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;CHOUPPES;VIENNE;46,8076034833;0,168441439384000;86
agri_fire;2017;7;18;86098;FLEIX;0,100;chaume;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;FLEURE;VIENNE;46,4832773182;0,522738191744000;86
agri_fire;2017;7;18;86126;LEIGNES-SUR-FONTAINE;0,100;chaume;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;LEIGNE-SUR-USSEAU;VIENNE;46,9162063157;0,475922952908000;86
agri_fire;2017;7;18;86253;SANXAY;8,000;chaume;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;SAULGE;VIENNE;46,3667330907;0,865861579177000;86
agri_fire;2017;7;18;79079;Mauléon;10,000;chaume;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;MAULEON;DEUX-SEVRES;46,9468047160;-0,747142973233000;79
agri_fire;2017;7;18;79347;Viennay;8,000;chaume;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;VIENNAY;DEUX-SEVRES;46,6959251659;-0,247961764946000;79
agri_fire;2017;7;18;45162;Guigneville;10,000;chaume;NA;NA;le courrier du loiret;NA;2017-07-18;07-18;2017-07;GUIGNEVILLE;LOIRET;48,2157779441;2,173903680510000;45
agri_fire;2017;7;18;28323;Saint-Ange-et-Torçay;NA;chaume_colza;NA;NA;l'écho républicain;NA;2017-07-18;07-18;2017-07;SAINT-ANGE-ET-TORCAY;EURE-ET-LOIR;48,6495007318;1,214359539640000;28
agri_fire;2017;7;18;72125;Écorpain;15,000;ble;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;ECORPAIN;SARTHE;47,9378390819;0,637304890930000;72
agri_fire;2017;7;18;72158;Lavaré;4,000;recolte;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;LAVARE;SARTHE;48,0582643991;0,657147028816000;72
agri_fire;2017;7;18;37173;Nouans-les- Fontaines;30,000;ble;NA;NA;la nouvelle république;NA;2017-07-18;07-18;2017-07;NOUANS-LES-FONTAINES;INDRE-ET-LOIRE;47,1332306828;1,311355982850000;37
agri_fire;2017;7;18;38475;Satolas-et-Bonce;4,000;chaume;NA;NA;le progrès;NA;2017-07-18;07-18;2017-07;SATOLAS-ET-BONCE;ISERE;45,6825048440;5,125841067320000;38
agri_fire;2017;7;18;72204;Montaillé;NA;chaume;NA;NA;ouest France;NA;2017-07-18;07-18;2017-07;MONTAILLE;SARTHE;47,9549603550;0,685903280988000;72
agri_fire;2017;7;18;38189;Heyrieux;10,000;chaume;NA;NA;le progrès;NA;2017-07-18;07-18;2017-07;HEYRIEUX;ISERE;45,6280667803;5,059213191420000;38
agri_fire;2017;7;18;58265;Saint-quentin-sur-Nohain;16,000;chaume_orge_colza;NA;NA;le journal du centre;NA;2017-07-18;07-18;2017-07;SAINT-QUENTIN-SUR-NOHAIN;NIEVRE;47,3245431361;3,021552540170000;58
agri_fire;2017;7;18;30163;Mauressargues;2,000;chaume;NA;NA;midi libre;NA;2017-07-18;07-18;2017-07;MAURESSARGUES;GARD;43,9551103852;4,162240432600000;30
agri_fire;2017;7;18;02162;La Chapelle-sur-Chézy;50,000;champ;NA;NA;l'aisne nouvelle;NA;2017-07-18;07-18;2017-07;LA CHAPELLE-SUR-CHEZY;AISNE;48,9492049177;3,376628070220000;02
agri_fire;2017;7;18;78125;La Celle-les-Bordes;60,000;ble;NA;NA;l'écho républicain;NA;2017-07-18;07-18;2017-07;LA CELLE-LES-BORDES;YVELINES;48,6416446846;1,944884362280000;78
agri_fire;2017;7;19;11281;PEXIORA;15,000;chaume;NA;NA;l'indépendant;NA;2017-07-19;07-19;2017-07;PEXIORA;AUDE;43,2688186857;2,040186064860000;11
agri_fire;2017;7;19;14726;Valdallière (Vassy);6,000;chaume;NA;NA;ouest France;NA;2017-07-19;07-19;2017-07;VASSY;CALVADOS;48,8636010778;-0,658303472061000;14
agri_fire;2017;7;19;70524;Vauchoux ;7,000;chaume;NA;NA;l'est républicain;NA;2017-07-19;07-19;2017-07;VAUCHOUX;HAUTE-SAONE;47,6579709662;6,033084963280000;70
agri_fire;2017;7;19;86154;MAZEUIL;0,050;chaume;NA;NA;la nouvelle république;NA;2017-07-19;07-19;2017-07;MESSEME;VIENNE;47,0106163687;0,168824236820000;86
agri_fire;2017;7;19;86034;BOURESSE;1,500;chaume;NA;NA;la nouvelle république;NA;2017-07-19;07-19;2017-07;BOURG-ARCHAMBAULT;VIENNE;46,3726210899;1,001887043220000;86
agri_fire;2017;7;19;41039;LA CHAPELLE- SAINT-MARTIN;1,000;chaume_sous_bois;NA;NA;la nouvelle république;NA;2017-07-19;07-19;2017-07;LA CHAPELLE-SAINT-MARTIN-EN-PLAINE;LOIR-ET-CHER;47,7330590404;1,411922537420000;41
agri_fire;2017;7;19;86092;Dangé-saint-Romain;5,000;chaume;NA;NA;la nouvelle république;NA;2017-07-19;07-19;2017-07;DERCE;VIENNE;46,9393324968;0,208681874617000;86
agri_fire;2017;7;19;11430;villeneuve-la-comptal;8,000;chaume;NA;NA;la dépèche;NA;2017-07-19;07-19;2017-07;VILLENEUVE-LA-COMPTAL;AUDE;43,2851812620;1,919900666130000;11
agri_fire;2017;7;19;12101;Flagnac;2,000;recolte;NA;NA;Centre presse;NA;2017-07-19;07-19;2017-07;FLAGNAC;AVEYRON;44,5935121569;2,265164876800000;12
agri_fire;2017;7;19;45120;DAMMARIE-EN-PUISAYE;11,000;ble;NA;NA;le journal de gien;NA;2017-07-19;07-19;2017-07;DAMMARIE-EN-PUISAYE;LOIRET;47,6332322961;2,860875983260000;45
agri_fire;2017;7;19;78125;La Celle-les-Bordes;50,000;cereale;NA;NA;le parisien;NA;2017-07-19;07-19;2017-07;LA CELLE-LES-BORDES;YVELINES;48,6416446846;1,944884362280000;78
